temperature,vibration,pressure,rpm,age_days,failure
75.27627568784328,0.13037797752229263,117.60942210856787,1455.4818031992122,35,0
100.14655968412924,0.39564666854018565,91.34611078783453,1590.3909909043898,45,0
79.90391060646245,0.25830355914618475,55.594873703207725,1390.4334293370073,234,0
71.71349206786704,0.582416692974292,99.37193966150993,1243.7430160008319,223,0
87.44108371775233,0.27738717976256444,78.1532740409798,1586.8471878401062,66,0
41.832970364881724,0.5866127893482638,102.63635465193438,1505.6376566874385,258,0
78.53421837162848,0.4627127168356892,131.02294162796036,1022.8891713868353,118,0
86.5629779083045,0.4041292114687831,115.38914621605807,1822.0057431480238,44,0
52.821206313302376,0.5777294492066621,130.73311657479957,1583.1928752674232,24,0
92.15631064810394,0.4462756752123872,88.76975957111017,1514.7791100207207,164,0
80.07744611241621,0.28227303138819226,97.13667332728936,1415.6046271815383,163,0
68.77068129148797,1.0602745979269956,79.1112760638444,1581.0588220986183,290,0
84.49172799159427,0.4025665633941711,86.3191310991981,1590.279190483207,274,0
109.06039286706593,0.05647818396959703,81.4623033542764,1580.2642747453424,44,0
77.72799382587743,0.3315802620557223,73.86554061576085,1713.5986089006979,210,0
78.72330879450504,0.24654466232545397,127.3171325066268,1759.0542467666692,224,0
68.10958650689633,0.6652291232081031,58.16079409947156,1901.1186127236792,145,0
62.25233445802812,0.5643305319183172,127.40277809609114,1332.6315635102555,349,0
87.45503724816368,0.5797425603580688,124.92117849840463,1385.3156972465565,286,0
62.15874261136699,0.42599550683255116,109.99585350957996,1572.2364334083277,322,0
76.07349355829089,0.4441299505886157,77.70985463811861,1344.181828252443,9,0
67.83513829852325,0.42581377927846636,68.35649777113585,1376.396985525556,7,0
82.18469738619588,0.4837613631729061,89.03192637472871,1595.045916301326,33,0
80.00493157930423,0.6670666870729671,112.50240912679848,1680.16847099597,233,0
90.56309916386849,0.5672150825010693,100.06127274881348,1755.1855905557727,180,0
67.3497540171788,0.6000225659241734,79.13001009810485,1461.4771172484798,11,0
70.95187597059943,0.5999117816498405,122.96409569312979,1592.6305927075941,237,0
60.31854426326539,0.6768884874763476,133.68766656363076,1548.551547178754,191,0
68.33560109885832,0.557630008308051,95.46801671970805,1503.5314890359973,351,0
80.65950739567279,0.5717696145357838,102.18673807194692,1336.7981669583965,272,0
86.35482924968028,0.7377612482386313,69.82302632741008,1311.3577821594956,331,0
61.167520137335615,0.3669908163993776,91.71226567781929,1633.3349559911912,326,0
88.0440888015849,0.32885148400969855,110.20879956001987,1333.4361240231597,334,0
95.33456788207427,0.2628156801626288,107.09713080515554,1144.6162350345946,1,0
81.20152354835551,0.5365829127240512,89.84664301580587,1493.6477353419625,26,0
103.151937188371,0.1292535517561753,94.51512983047107,1791.0480604299498,152,0
63.39316201344641,0.5924308192119354,91.05578526910897,941.0299123195516,139,0
56.33017945032874,0.4781613810998895,94.4307057256323,1442.3339453692977,192,0
48.319196266435824,0.7269279399642113,108.46469605036253,1635.0429730652465,94,0
97.44066467233775,0.3656165379070019,60.649258292617546,1135.3007133570397,167,0
84.81548484531086,0.45933634291649866,98.51300970384156,1457.3334167597836,4,0
74.16622993634317,0.7244406666586738,106.99951071251378,1272.1085510894916,219,0
79.19952939479731,0.7766271293556305,88.59030628717845,1298.5643771986229,27,0
58.11766429052435,0.363969526849636,90.41333912070237,1419.516358459596,248,0
111.68627969425239,0.5363562465174321,90.99211118369101,1275.370421973566,71,0
76.93831772962841,0.5588837955368097,90.4190005292568,1258.7398593696375,307,0
76.64092191907339,0.5747306811242296,100.11767555700747,1488.1536496915992,133,0
85.88649935848038,0.44748486813687555,102.58005516027568,1945.4278121071372,273,0
82.2151384760507,0.756276679624727,57.98971367532401,1651.5486634895713,292,0
78.35826036418698,0.12205930327569092,113.05760742944577,1702.106553407671,191,0
63.142883168320324,0.4157739530397832,94.20002231306081,1659.452487683769,354,0
82.07202535703993,0.5895861465545894,138.65926350937067,1360.4972774641565,34,0
103.2303674471255,0.5914449623898688,76.16702922202583,1562.1664458232322,125,1
95.18130069232467,0.7705518061229526,82.65370982491336,1719.5388521884668,16,0
98.89779939959095,0.7396450786402574,95.94182042833478,1665.6674935563583,109,0
67.33176485353222,0.44289167493855525,108.26450899372071,1538.910201473677,87,0
60.15592769612129,0.759974248706121,60.984653452569965,1604.0092988387787,9,0
73.11319619850528,0.357191651244509,83.41799895767787,1992.5747930338305,50,0
75.83587368433042,0.6861774765583675,111.82640321147687,1667.8886434312692,111,0
91.41287277706422,0.8621044956841987,81.03752107134915,1436.9681285604702,336,1
49.613030554277714,0.7429888213709939,127.40052752752455,1485.1925987470806,51,0
97.9432547919092,0.5211540767048246,90.92232802301855,1289.1697206817107,236,0
72.62988152131516,0.4336442456455756,82.01253597316207,1969.4071895892594,319,0
68.5967839507887,0.19428174074814275,112.2048851557904,1820.7739450887088,288,0
59.81843437109749,0.5621079275828408,132.15234773648893,1516.642607254423,96,0
50.177149922013456,0.2769565544058161,108.32792517487793,1936.1640237533552,272,0
87.34755875942872,0.3413730672772126,125.20858798446517,1626.4800089909954,176,0
76.09976950782605,0.26185083985266566,133.53270681273926,1413.8307164768364,363,0
55.65058650388419,0.407921533468669,81.56282640144843,1681.2905081039596,229,0
55.57381841904576,0.4944061171026035,118.76782668119174,1579.7286943593303,126,0
69.96322951064808,0.5547229162331411,69.53058981392905,1667.5713556552798,262,0
100.0353228793409,0.37989867291720736,108.4980506357277,1226.1816280687567,265,0
71.10612972954593,0.7138567412790366,98.57364218970362,1337.937168560546,286,0
52.45285570322841,0.4583589484020068,124.85900406084124,1797.694166024635,24,0
71.31385403871083,0.34245551334689617,123.44503025969682,1838.6274983128112,184,0
70.90914645378494,0.5452584534486873,111.39566701068804,1783.022545393611,64,0
34.546700355876425,0.8927105667087631,105.96855798965638,1943.7293807173714,130,0
74.18557700223282,0.5670321133070235,110.16737353443902,1615.4736596427726,310,0
71.53598204686983,0.42742887452527856,101.2354174275309,1601.4166725660862,303,0
85.44309547220128,0.19450772877625916,98.77608517784192,1317.3586197552374,320,0
102.73434142418017,0.4561175358055859,128.85156344504884,1383.893711830739,234,0
91.89847544321637,0.5469856250176232,131.25779639356352,1102.3478155380897,112,1
70.96666964167754,0.422483821748886,97.16681604595585,1435.7027975264587,59,0
58.40211136887494,0.16692307235180004,104.75272806021489,1088.2947822333504,13,0
113.60039704874791,0.32988692209931325,101.63310449545548,1716.1932341727388,86,0
75.88827651021732,0.7909076921775515,67.76603116125611,1577.6797737100906,336,0
75.2089393786942,0.7868002007460921,93.27128844775987,1094.766150720782,13,0
74.63812369334995,0.32267216615908034,131.99408402096205,1462.0272615673036,340,0
77.97127141151782,0.6345513574398844,85.00448249936379,1893.5311244697,172,0
72.83459382114086,0.26428544304596524,142.29086924602603,1474.8667698328513,1,0
66.39506989679646,0.7808632563989906,123.44252619178765,1300.3258112724016,243,0
66.79711588139412,0.5490471695788472,108.02996301092418,1142.8995461389518,159,0
74.50870094676003,0.6899282997233067,111.21686571952841,1148.8706775112223,263,0
66.84862843299352,0.15698133056349217,81.65586607329949,1607.1159935712003,291,0
64.30731325984253,0.6355274203849777,94.69542495550596,1413.2254755350511,217,0
76.59645341537845,0.4984651872630993,128.8279822064352,1429.8011716801122,270,0
71.17534173868717,0.6703858141581686,87.70941321652933,1414.050667311206,33,0
97.55989482874033,0.68297355961957,121.22263513897599,1471.9520101070514,148,0
35.23545287410482,0.5131569378949499,72.45919621125884,1254.5674002593905,8,0
91.37260277883692,0.37983407218081705,76.03683175049979,1563.2209987378756,39,0
93.69127788746444,0.6559392364358989,138.02769331172632,1215.4587512486612,253,1
43.89914651387776,0.4879691001189745,99.76325707519352,1348.8315083917491,25,0
69.85968608879477,0.32544300929447145,89.23000226011318,1702.1655395330247,24,0
69.42838701006313,0.3159695537084628,127.25481653997925,1575.2409999450379,198,0
53.88732457923268,0.20456711673752365,124.91643109927008,1637.1363692402765,90,0
63.33274968613687,0.39794176808738735,118.41509130514477,1930.0776785635771,44,0
58.34136231801257,0.7205384092148757,88.60204161175788,1488.0691979391006,224,0
101.28405665135435,0.5355659599410868,94.26164848124648,1504.2920520049956,276,0
89.03517589721191,0.39404645881539185,106.2325764744946,1447.1358088299319,88,0
94.07332642491238,0.6609711876360159,113.88798684294474,1411.3171705215705,295,0
85.82508096064853,0.33350467565532227,89.83032851962926,1297.8818345212426,174,0
58.06422343174156,0.5190700548665557,103.41474221241393,1516.8129622391705,341,0
67.1321960058034,0.46407392545489695,105.34782601594812,1571.0097213192312,60,0
82.34061841841877,0.6558261251176705,125.73539512750507,1582.1540678385793,269,0
56.66808286662082,0.18455432581609982,115.08931657870238,1512.8727653734156,199,0
85.69497645258582,0.3299604508370688,69.86396710329419,1685.2341609639964,343,0
71.39511902762797,0.17235086818109324,95.72739383029229,1505.8873381484775,322,0
69.37768788675604,0.448080655638146,81.42433260033167,1418.1396223532076,75,0
85.66439952305237,0.7422855007264861,111.36174841223347,1314.6023636050963,174,0
81.6639496722906,0.39891055806929454,118.46306701010089,1190.2049576844142,326,0
69.5855075127138,0.39786321236086986,102.03111971220488,1792.083035587297,273,0
92.38994705046372,0.6743448848368273,94.637459387443,1360.1890749025338,22,0
58.78405008600154,0.7137099116910599,101.38339586071966,1314.8665713425414,25,0
84.23903410416395,0.482285786546242,104.1783854695551,1416.4923543346054,229,0
83.89651886952575,0.6369429708099784,87.19800696566186,1444.3222426932407,193,0
70.35680341029014,0.28460909182441074,75.6257779846127,1827.7024871805547,129,0
79.89199533363177,0.7755948667850827,58.99721914889294,1434.3705793817658,149,0
56.23329635422046,0.9297412587874103,125.34364263477768,2026.6767130803287,114,1
88.86040528810352,0.604243158237745,109.92732487269932,1512.7394409306364,165,0
72.22646795335517,0.08313367573143987,107.25022022688344,1911.4056497942515,248,0
67.1591546922144,0.38835394752044317,125.30397775905898,1678.7858562861443,169,0
90.73513838755333,0.6225650643338643,74.89063980615165,1572.2074839689524,155,0
64.4348446418586,0.41570340056672744,65.28738248289963,1815.5696266474974,62,0
53.873080554546604,0.7544397108500196,107.6846383303818,1724.44595878806,272,0
51.65056239714144,0.617631452887173,105.8654275088686,1626.9358168372178,242,0
84.0901492701846,0.3587048998468407,65.37386380654493,1963.5188019543384,186,0
55.793559712555755,0.5064529621542505,107.19042124280944,1400.3214576092755,114,0
101.32191272976547,0.32123335587218194,91.99554095200864,1301.0172648076536,257,0
43.77105888174417,0.46348302431751165,83.85823880524836,1364.7538516376092,354,0
100.44684552435058,0.38908135191348964,93.33152583435174,1850.454638016711,334,1
78.16526200803928,0.7349523600466077,51.1694285816306,1790.1520042172192,206,0
73.54930332194411,0.923202411366199,88.17251553216124,1394.9476201039229,107,0
66.82621369786575,0.2137623333528496,85.9141086103159,1029.0697424812267,255,0
80.98704171528107,0.11535674275804952,111.14204893872281,1458.8309927242556,108,0
74.43547946362727,0.45096551562972287,96.83539726978228,1297.3471382817456,246,0
91.54952823024783,0.19631686023426348,112.77737747357763,1401.212805702109,225,0
76.71341472993059,0.5092423207341834,49.00921310526638,1289.1181904508164,177,0
77.25452642192816,0.6497872227611854,83.21803554857904,1178.0923846041953,142,0
69.54581681679217,0.798828379453365,111.11994103142888,1876.6408736661801,145,0
74.14581564418398,0.5402789117430562,93.8227073885369,1363.2663592113163,76,0
79.6170265333809,0.4613689550300842,116.90921065948734,1782.5335606518333,37,0
49.347474110150614,0.10432301668538313,63.90794181221553,1455.7258180306285,79,0
54.77721866841431,0.5052370298371597,114.62221679378949,1273.8391590895112,147,0
86.14896141034072,0.5142574521098924,87.21721564429919,1601.8136779858005,281,0
77.56298157191912,0.6277913628425491,85.27605831234652,1421.7886286134142,120,0
72.24024995470981,0.35830237969418177,119.82094093854903,1458.5797788673506,336,0
75.27650899598089,0.4129894799528281,123.23802259913012,1528.9811868679535,153,0
80.21372558042506,0.20439954893916312,120.69399392174563,1337.557432850262,273,0
66.90360479535957,0.04174143862318691,140.77283850096532,1175.7727291759281,171,0
63.32542911896531,0.2783005818406433,125.33607216886668,1489.7460770531325,134,0
77.93767882646523,0.18593483714939668,84.09126832535402,1692.7835405267672,235,0
60.32440833577452,0.5673424590841223,102.83276256271301,1319.6817482176489,34,0
81.12379133571707,0.3963731886666285,92.79604183030129,1530.792453253127,11,0
49.46124593643239,0.3923525739850422,140.58179719898132,1801.1014297098393,238,0
90.43733455988465,0.3031173907649576,122.09739909397419,1482.0470225452304,299,0
82.08896223619564,-0.14651308650248673,96.22239726573089,1517.2188743591719,40,0
78.84044601470814,0.8016621497495101,117.55819595506004,1511.0424707200773,53,0
89.74036475918271,0.29994589544464234,75.3560306737379,1363.531114821388,128,0
99.98211666693865,0.4175159860300186,105.00523475290946,1301.3290963133247,280,0
90.21555097527195,0.20902156694213786,81.24155014793831,1302.147526135785,335,0
47.38688653002532,0.6943860686881268,66.22815598745186,1573.6366394014547,248,0
55.806345498964475,0.5286857874074649,115.69072475059667,1651.5744723865487,270,0
65.62772133456482,0.33472694294682626,118.17182190375102,1661.0164476875705,74,0
75.3913657531625,0.42155407773119524,109.14425272423972,1424.2914292489074,356,0
82.76488530703685,0.8356359844249741,96.34065918866997,1718.6617081861293,172,0
64.11384280269802,0.48540611362374436,74.67282690307181,1561.4727639020853,44,0
77.80150146715617,0.46365329247681886,76.77306258565505,1514.1484443582037,169,0
63.66925601470016,0.31172370277214695,80.61440040522406,832.128667479283,19,0
65.82723295512078,0.12108376990553937,95.32653416550153,1336.5180776787233,244,0
53.900083547276665,0.4679922652841311,121.5235746720983,1195.7804195525448,206,0
61.151501308336435,0.5650970224649235,121.20808422157305,1625.4147014128218,115,0
54.724730915754996,0.719916892865534,67.02864800774246,1519.0066663860066,166,0
60.36190120534001,0.050300693100068905,86.13533326566106,1285.6027227229783,354,0
90.80462694911759,0.2749807345953942,85.59677960856322,1560.8725116935323,284,0
60.759016667520854,0.38385178188870994,49.368337429975085,1215.3015267587305,275,0
114.48573097256086,0.49930383028535963,111.32241893899815,1291.2473803464832,334,1
82.39976851321333,0.4709932616943155,95.07680351362957,1357.955733827012,95,0
77.77254185542311,0.4756622628625461,97.73714926738049,1608.027264368973,11,0
62.1246332972818,0.5816192117139889,126.91742116751277,1779.8883358407807,311,0
85.50464819113488,0.31934137784417815,101.76618026568714,1382.798310331213,267,0
66.36543260643339,0.6868282884467389,91.38539070067964,1764.4917283216555,52,0
76.83014721968043,0.5866904883398961,111.44155242009887,1509.480710122292,97,0
113.40126807403192,0.43603354717438414,121.17743693151124,1547.2276321850445,263,0
73.55910150413025,0.8201815983777831,105.92935132098451,1487.2390884545111,313,1
92.23909989428513,0.8112832071143534,113.78379197396298,1460.537249322787,279,1
64.45235362311169,0.6865790710387617,97.0886470051423,1587.860007347785,364,0
74.47517264254557,-0.10371135411355858,98.36284507280675,1648.0642372364089,60,0
101.56200953453265,0.8157890185435951,102.26041420597657,1323.0777392728294,128,0
65.5954941331835,0.6589517044943869,84.93758099134676,1462.1399060860988,88,0
102.18672836995393,0.9012817275425873,88.63876771260799,1833.855019444653,77,1
85.61627903183214,0.7474929183467077,127.55759283636948,1535.4377308637047,227,0
66.56299836158598,0.8156685354994571,140.1591219172464,1557.3387708858297,69,0
84.48611608583282,0.6757309700360759,131.84395828076362,1733.4537077934854,172,0
89.58831674440094,0.7697386397291024,73.53485286462904,1399.7511001430676,111,0
84.32714943325794,0.8988247481468881,71.60284930830055,1493.2078756197495,151,0
51.446629201643155,0.5433109476756411,76.18581136109678,1663.368979319716,59,0
64.09294236262697,0.18555389118437404,102.68774883758962,1747.7804462556685,230,0
71.28722046672743,0.4385078199969716,43.82550815284673,1026.9713412989172,273,0
73.8834985634993,0.5779891198766873,88.22396866760998,1352.6662418209253,104,0
84.31008146326018,0.5149775168743116,128.14198578322225,1300.326938730145,347,0
77.66551501399881,0.2506876067681147,119.64877661457815,1475.2349793215903,307,0
54.96983461934848,0.1737864749610042,89.81810698852985,1315.4654446813065,257,0
80.70296776508945,0.3517674662730341,91.33289117658725,1632.8210999019816,356,0
84.15878617925735,0.6615479111968302,111.34483413613808,1534.4820682097802,232,0
83.3968567189656,0.8160679541645939,118.70537510488398,1677.838033870833,163,0
91.21171088331933,0.6833135227555402,89.3372546452048,1690.6015914747136,303,0
87.50883231823356,0.7114854574228272,95.31267956561125,1635.8172036831697,343,0
81.88770118842655,0.48383688536728847,88.67980542959953,1432.841889777995,290,0
73.94751432812029,0.1515835084588072,73.37301117249572,1520.8555077513247,197,0
50.085585997260125,0.40895588382345893,95.60512503956372,1407.8252189360396,336,0
81.44427328698879,0.44824711762552427,94.08144919582473,1227.0529372060419,93,0
78.11531530744666,0.4005895026328635,74.78711768022688,1690.757569417543,114,0
79.0736825579306,0.5109389730749252,112.9216187527546,1483.1870745461406,71,0
55.84877136269536,0.5882839519785901,109.66641357251778,1199.4776071750775,335,0
58.784151893876064,0.6706030376486996,113.91439401690153,1607.38991421752,293,0
90.79729279999356,0.4443760271267332,84.63859289071264,1455.2102164754504,153,0
74.40667269215018,0.11924811887108128,60.32848643770705,1088.0392054758242,286,0
85.22251046058936,0.403424456141773,109.34662259291298,1225.2541455070643,253,0
75.42477564195691,0.5087420793983968,86.71774570740573,1359.8777682677808,179,0
75.44634209243618,0.7445615844266816,82.18663733508598,1542.1024116887772,7,0
89.07425708963997,0.3864384315631789,74.85893850713114,1657.6039970101122,188,0
67.25932907673939,0.6025087256798803,94.49354943825692,1650.7537861395112,34,0
76.44181165411474,0.5580175799270864,131.54654594100947,1620.5725909860605,289,0
68.06587066942436,0.5087801066246777,89.89100957288971,1493.127525661604,137,0
68.48255658851527,0.6861066638649183,78.20393911666133,1844.4464621196435,167,0
70.3624181479704,0.36783176064948386,113.03866802060057,1639.9742487999772,107,0
78.3320065745057,0.38496271007129673,103.45624559542568,1544.421073848458,307,0
67.81877067504784,0.4976198353811544,57.61397264623585,1613.317621146072,139,0
93.83634188360281,0.37197069898126,113.24692639506573,1420.1929993688793,360,1
61.580890466707444,0.60160245821092,142.569355370032,1488.5512797930091,154,0
72.19692533757961,0.35736153912677343,47.98928145141953,1083.6091920896877,146,0
68.40403412588738,0.5452608415490269,75.28587951955753,1422.6504675044796,312,0
96.704668265306,0.4799654462426487,43.029458226967876,1851.9776031533547,217,0
77.94832164767362,0.5429851929553411,98.4939115851833,1529.6750554574191,53,0
90.47766809202952,0.4080517209873922,119.80772473222706,1521.3479554723224,14,0
52.716594404445416,0.4321823410946346,102.11001499592558,1699.720819029856,222,0
79.00575398803889,0.51920185359941,127.83991396225339,1571.5650831244754,188,0
88.34446193435156,0.5404149012322625,116.61100580660268,1342.703239148681,220,0
76.23425983913137,0.4991596169217688,134.04294647004355,1504.7315024380648,299,0
90.98220562598027,0.8410724713026168,123.2042153621419,1272.956175064297,346,1
67.24067324849442,0.30185261625174314,91.9411386278099,1536.7224341240567,357,0
96.1402116027837,0.4871592410094573,101.3345291246968,1332.4500095192118,339,0
109.48347185428875,0.18527419557660307,82.62646169038054,1685.6589224067488,148,0
69.55742159340511,0.5744162957334773,95.38687662263902,1397.9518756457344,284,0
68.31746217898842,0.2769506927246372,101.2366334403624,1335.059218173091,106,0
96.80076715676552,0.44433794882468475,98.30185352929293,1477.4336023377043,270,0
98.69358218596068,0.4255871349337348,126.8450705260722,1573.0783638259427,341,1
67.15709959270097,0.5561782253202343,93.39663874986338,1258.5336006320317,342,0
68.69719774356214,0.389441816490964,81.35827172885286,1395.7466805352826,323,0
70.7732308670924,0.3809388604612035,82.60777930193626,1521.0324611386807,250,0
54.833242334485846,0.7871712928171797,113.10200543245061,1767.6737099073055,343,0
61.220220802737025,0.5569133580949053,71.93723183822001,994.256847141245,63,0
59.93788849871898,0.3877898295955464,95.97627659698165,1623.0326407366476,269,0
63.483036523438074,0.44983326563775383,126.55000490910842,1423.2868871187786,164,0
74.47972668919829,0.829070990454149,105.85196891481661,1401.0779306208665,53,0
78.5132209880478,0.4529670243497806,98.50789221762491,1363.7746079728483,314,0
98.25750739221115,0.36214467536952244,99.28179192723141,1427.2208832731487,127,0
60.024689388918134,0.3630007699747214,79.40870815545654,1624.163440182399,186,0
89.76483597714875,0.3901747038020845,82.85730579130919,1392.642705768945,212,0
71.79016733661737,0.38110045551465555,96.09636654170845,1831.7184031627246,310,0
74.2580443552135,0.24407043033015136,105.42546060218586,1624.7733568584808,179,0
85.12229238249905,0.27515998061060437,118.9630002360422,1539.594425030574,294,0
58.159169676565526,0.334135925127726,101.8512123434287,1466.7887764366753,332,0
80.73614619276076,0.6183142036906195,127.05548351508496,1737.9708407656206,146,0
77.49678312319584,0.42375254254542527,132.1039603041905,1767.2039373516632,183,0
82.38676896012224,0.45856766218119194,115.90534424964407,1267.7235705491512,163,0
79.33752965861727,0.7540176050509795,124.4996281611177,1359.620378920182,179,0
111.82950209866341,0.7590014299876837,80.18572957223812,1626.9260412784054,299,0
65.43390023623026,0.44357501137245303,77.01602130623876,1687.3361888888044,301,0
67.03504567497274,0.3738272978633182,110.35946752580331,1439.9318903381463,96,0
65.65289210362853,0.3271139372652924,73.17580376265906,1351.5110280574993,167,0
66.66784321259618,0.6385551539416475,94.19256311968134,1515.722525193309,335,0
65.43919309040223,0.45905855329554246,115.42383810659479,1795.3386861491967,180,0
92.83524796661328,0.42270102193544196,128.26745849370414,1508.2068520104285,299,0
96.30756371984782,0.3372670849724895,94.91568699423868,1247.2118460349739,235,0
66.43880559375785,0.3460667181977223,87.0011140938462,1521.916645515484,93,0
62.51466640343657,0.5640116382986489,106.40923243023165,1656.5496142459708,222,0
82.07123334579606,0.23691234682254758,78.52913112952221,1479.7245377300483,299,0
66.71665433578544,0.6989737387575877,96.53442703413145,1751.633362496782,110,0
84.49397726633266,0.3932310712370163,99.83999903447437,1673.169807103497,262,0
78.04384531276949,0.4700728111496415,99.4403201465841,1487.6482152607289,297,0
52.26383827504152,0.23260440837188912,101.77006947635763,1508.6288039280923,61,0
98.21257801995093,0.49752681235152707,83.30970288855717,1131.6480589633552,228,0
101.93816509643283,0.43433581146188804,85.46014014763166,1742.0453449824327,238,0
65.80816964273421,0.48998388022870665,85.0576747793476,1434.0965302659379,257,0
69.18447660096024,0.7943417796723782,67.59811321609885,1420.0086521447301,213,0
79.28798086087357,0.535539609158048,106.83660643692212,1390.0292786945165,76,0
80.01685184980538,0.3410681631708392,117.8931490338401,1591.3395124980193,45,0
84.87816409009245,0.3577360178906863,115.92620165707072,1274.261399847468,243,0
105.15306808149525,0.6190262371827537,94.75006279078491,1303.165443657491,37,0
72.34579158758926,0.7597386581986848,83.77989521072224,1489.4949796601293,94,0
63.02554133192319,0.55638360415021,114.88629284725378,1374.6973336830265,362,0
54.31021157978209,0.6377425489109539,112.77846044749103,1567.0467146746164,140,0
64.0360494008712,0.621947544667341,104.34841284872591,1382.0221441267634,59,0
74.50309540689304,0.7838128826715043,134.88622504846546,1819.0072528751175,54,0
101.91836795276681,0.11008196545479343,99.47148957265874,1638.691501356881,106,0
67.23583051445743,0.6334437878609056,94.86220032150223,1636.1772424757896,286,0
78.35681927458347,0.6967472087807127,92.00365337850799,1379.0076492357384,352,0
74.75365655890872,0.23225525877288528,68.78244587038385,1981.1359348878896,212,0
92.82589910172126,0.32286636319871675,113.22679928284585,1412.1977971451345,85,0
112.90398638810433,0.32984345027436934,97.89029265684447,1357.2379445419767,181,0
67.03696840619519,0.3542419607245233,110.1986248271359,1641.3485193910697,180,0
67.65840836222667,0.4036565898128948,136.83756004182482,1539.0456265880662,164,0
90.66241315603608,0.5485205626109882,92.18496460190765,1336.3231381517644,95,0
85.22837234439467,0.6731349302334739,53.239825664168976,1939.169432417716,2,0
102.7006098860405,0.7162633915537073,109.62140739021545,1695.1198996385676,204,0
83.75892277988946,0.33243538776644366,103.33718779785352,1500.8010602535878,241,0
69.61061863819411,0.33105940025940345,85.3509224805736,1980.2220262166522,297,0
83.85982246038463,0.7631643680032446,107.94532671242996,1662.1560288576504,182,0
91.63055370874362,0.6293487870837289,115.7219264020875,1497.6198060414213,165,0
87.30723271796046,0.5165729683737992,81.06780179576906,1956.2875290353854,151,0
82.60911046660947,0.5946673351109935,93.97336277193236,1631.7969466948414,341,0
91.00012034383731,0.49403924362971186,129.53507459697857,1623.0490524640738,265,0
92.5394338566851,0.604916936609523,85.5675561754127,1422.7304745678996,139,0
95.7323848655629,0.4327866606988519,101.33339510827571,1509.8826971399294,243,0
84.73064831384464,0.5537609868878461,47.511776679122306,1417.861400827157,302,0
72.49322879524719,0.1978907899261007,70.36308997837409,1787.9471492082905,237,0
77.20070529649985,0.3624431410349138,103.150349946656,1178.1171713165074,210,0
93.09763449762535,0.3645977646419313,124.55975619171201,1773.1740866129696,338,1
62.74596493519146,0.42512199335861717,72.75940635997998,1324.5314942604114,116,0
80.53009963309351,0.31469734904405033,101.49128124120993,1488.4157593672976,9,0
69.09991781508958,0.3932912748353836,92.48564181892567,1440.956722435154,70,0
75.43117234402226,0.19711718752037588,119.06176109984987,1395.9695027009586,118,0
94.17677793910948,0.6097400952789801,75.6439338935483,1637.9568296270986,118,0
77.86648602029855,0.4834972962177211,108.6015529673497,1498.962157334238,126,0
75.69654822234223,0.1589584784447966,86.92618626007486,1366.4602479702228,259,0
54.60215788530121,0.33303401789066533,104.4607604965295,1530.7991060355587,227,0
86.19380349040831,0.5673202855124334,101.37862104616946,1360.7826546666981,85,0
84.68226271711613,0.39139561072284207,94.96441851714765,1392.4449001997157,265,0
107.4488208495819,0.3606117079723806,109.5562369253877,1200.547382192239,214,0
70.38332647570499,0.48508146459838475,100.87305468605922,1409.9382013030474,239,0
78.28725491495908,0.5687195070356432,97.3438739584661,1598.8409052789068,331,0
78.74075525566133,0.21272950859216788,92.87166931954513,1507.4249835916075,248,0
98.66179919645211,0.6100256962435759,101.55196779490674,1863.0127337946285,56,0
73.57056701419572,0.3399413436785247,104.44087096292144,2022.563494744261,164,0
79.18532288655508,0.49641440635004025,80.21715839838758,1407.1563207358554,337,0
84.11844764574809,0.4929159718616981,93.01057524165248,1333.3364484591423,195,0
77.79913684734537,0.3945867763520452,78.89628110737655,1725.9633092717888,238,0
68.30349578174207,0.2952680507738571,99.20309154438428,1567.041648406509,278,0
77.91134989347461,0.4428626903815473,88.15335590291944,1727.1748554029946,69,0
91.10447624789659,0.8250660618150389,115.41566295962511,1579.766146240902,262,0
59.602270508834096,0.2276649939072738,113.45453955513379,1461.1284306648452,18,0
76.99454511220314,0.8384626038209751,81.54502872871261,1462.2629903562442,237,0
64.4981877759124,0.4480557657846935,99.9538530920305,1586.55535567321,239,0
92.92569943387264,0.5070742834177279,112.77033158496728,1457.7772208570282,341,0
52.15219642824338,0.28265783772305453,96.49383359671943,1743.9002486395739,334,0
66.61617229092617,0.34574611666450383,85.43564950388911,1239.5325520997608,314,0
80.65817812596781,0.39941806999239615,78.1519294391041,1742.8287272122193,69,0
98.4828604385151,0.29086100582441754,117.08535123156724,1125.3198504167926,197,0
74.01374608390519,0.4582164085258257,118.0542629656994,1529.0204572722444,261,0
66.67200709960203,0.41859682163864576,95.84104802251903,1433.7914538752902,331,0
103.21735604160885,0.8701562284871467,115.32275169053355,1196.7288592697637,193,1
53.279791493756335,0.26680516286390776,40.69578940229319,1087.9961166642524,131,0
42.017910650698774,0.5205381033497174,126.55109301418472,1280.4970659789662,69,0
81.60021675079999,0.5495692563803649,96.86110389445642,1509.1368653120678,254,0
67.46918663471084,0.2859358902696325,102.83553121598979,1379.5631742440564,184,0
59.681507743039305,0.6373654990905677,93.58964552668061,1291.8102197657645,233,0
85.6253467094903,0.4203345974236744,127.9141496373501,1770.456216584477,356,0
78.65701070656799,0.0015220696833865288,78.78536752088932,1253.5630644142877,229,0
66.53882053894907,0.631969922420913,129.4892065321367,1635.8234663098892,141,0
